v135,v2,v2602,v2600,v7,r135,r2,r2602,r2600,r7,base135,base2,base2602,base2600,base7,label
660,461,524,380,416,287,-200,230,-242,-22,373,661,294,622,438,pepper
609,539,561,378,360,236,-122,267,-244,-78,373,661,294,622,438,pepper
660,554,501,320,479,287,-107,207,-302,41,373,661,294,622,438,pepper
566,506,588,373,424,193,-155,294,-249,-14,373,661,294,622,438,pepper
662,576,570,337,395,289,-85,276,-285,-43,373,661,294,622,438,pepper
658,503,513,441,443,285,-158,219,-181,5,373,661,294,622,438,pepper
610,587,568,396,372,237,-74,274,-226,-66,373,661,294,622,438,pepper
661,570,506,343,469,288,-91,212,-279,31,373,661,294,622,438,pepper
570,529,600,383,380,197,-132,306,-239,-58,373,661,294,622,438,pepper
681,566,588,302,363,308,-95,294,-320,-75,373,661,294,622,438,pepper
644,486,555,380,414,271,-175,261,-242,-24,373,661,294,622,438,pepper
594,597,559,316,354,221,-64,265,-306,-84,373,661,294,622,438,pepper
647,529,478,312,474,274,-132,184,-310,36,373,661,294,622,438,pepper
559,476,567,380,372,186,-185,273,-242,-66,373,661,294,622,438,pepper
680,528,492,310,366,307,-133,198,-312,-72,373,661,294,622,438,pepper
629,455,483,396,451,256,-206,189,-226,13,373,661,294,622,438,pepper
592,568,547,330,403,219,-93,253,-292,-35,373,661,294,622,438,pepper
644,495,485,323,498,271,-166,191,-299,60,373,661,294,622,438,pepper
553,483,553,375,373,180,-178,259,-247,-65,373,661,294,622,438,pepper
656,556,478,330,380,283,-105,184,-292,-58,373,661,294,622,438,pepper
571,484,490,413,445,198,-177,196,-209,7,373,661,294,622,438,pepper
544,576,553,312,362,171,-85,259,-310,-76,373,661,294,622,438,pepper
621,474,499,303,440,248,-187,205,-319,2,373,661,294,622,438,pepper
553,473,581,368,326,180,-188,287,-254,-112,373,661,294,622,438,pepper
646,557,486,314,371,273,-104,192,-308,-67,373,661,294,622,438,pepper
550,499,492,396,433,177,-162,198,-226,-5,373,661,294,622,438,pepper
550,601,546,324,359,177,-60,252,-298,-79,373,661,294,622,438,pepper
632,488,492,327,444,259,-173,198,-295,6,373,661,294,622,438,pepper
561,484,592,364,326,188,-177,298,-258,-112,373,661,294,622,438,pepper
659,564,504,292,375,286,-97,210,-330,-63,373,661,294,622,438,pepper
550,506,496,368,427,177,-155,202,-254,-11,373,661,294,622,438,pepper
543,618,541,284,363,170,-43,247,-338,-75,373,661,294,622,438,pepper
610,511,491,320,451,237,-150,197,-302,13,373,661,294,622,438,pepper
550,504,580,373,346,177,-157,286,-249,-92,373,661,294,622,438,pepper
667,562,484,311,417,294,-99,190,-311,-21,373,661,294,622,438,pepper
552,500,496,371,455,179,-161,202,-251,17,373,661,294,622,438,pepper
544,607,535,280,387,171,-54,241,-342,-51,373,661,294,622,438,pepper
609,486,473,322,484,236,-175,179,-300,46,373,661,294,622,438,pepper
556,498,563,358,382,183,-163,269,-264,-56,373,661,294,622,438,pepper
673,570,468,307,447,300,-91,174,-315,9,373,661,294,622,438,pepper
546,505,497,371,468,173,-156,203,-251,30,373,661,294,622,438,pepper
549,603,538,276,404,176,-58,244,-346,-34,373,661,294,622,438,pepper
611,491,486,336,500,238,-170,192,-286,62,373,661,294,622,438,pepper
536,533,554,376,396,163,-128,260,-246,-42,373,661,294,622,438,pepper
644,586,432,308,468,271,-75,138,-314,30,373,661,294,622,438,pepper
516,497,466,380,493,143,-164,172,-242,55,373,661,294,622,438,pepper
538,595,516,298,418,165,-66,222,-324,-20,373,661,294,622,438,pepper
602,485,466,337,493,229,-176,172,-285,55,373,661,294,622,438,pepper
515,534,540,380,394,142,-127,246,-242,-44,373,661,294,622,438,pepper
627,585,441,329,472,254,-76,147,-293,34,373,661,294,622,438,pepper
520,504,493,391,492,147,-157,199,-231,54,373,661,294,622,438,pepper
536,599,553,303,422,163,-62,259,-319,-16,373,661,294,622,438,pepper
573,493,496,348,490,200,-168,202,-274,52,373,661,294,622,438,pepper
508,560,565,391,386,135,-101,271,-231,-52,373,661,294,622,438,pepper
598,601,492,332,481,225,-60,198,-290,43,373,661,294,622,438,pepper
471,529,555,377,478,98,-132,261,-245,40,373,661,294,622,438,pepper
539,618,577,299,397,166,-43,283,-323,-41,373,661,294,622,438,pepper
602,509,507,360,465,229,-152,213,-262,27,373,661,294,622,438,pepper
541,586,565,361,375,168,-75,271,-261,-63,373,661,294,622,438,pepper
620,598,506,348,506,247,-63,212,-274,68,373,661,294,622,438,pepper
518,531,614,439,487,145,-130,320,-183,49,373,661,294,622,438,pepper
606,596,606,373,431,233,-65,312,-249,-7,373,661,294,622,438,pepper
605,511,541,451,484,232,-150,247,-171,46,373,661,294,622,438,pepper
528,635,612,420,398,155,-26,318,-202,-40,373,661,294,622,438,pepper
606,609,552,398,497,233,-52,258,-224,59,373,661,294,622,438,pepper
538,563,640,459,405,165,-98,346,-163,-33,373,661,294,622,438,pepper
654,618,563,395,401,281,-43,269,-227,-37,373,661,294,622,438,pepper
585,531,535,436,461,212,-130,241,-186,23,373,661,294,622,438,pepper
543,625,599,348,401,170,-36,305,-274,-37,373,661,294,622,438,pepper
609,539,538,375,481,236,-122,244,-247,43,373,661,294,622,438,pepper
539,553,585,426,393,166,-108,291,-196,-45,373,661,294,622,438,pepper
618,601,508,385,478,245,-60,214,-237,40,373,661,294,622,438,pepper
516,544,558,445,469,143,-117,264,-177,31,373,661,294,622,438,pepper
571,612,562,380,413,198,-49,268,-242,-25,373,661,294,622,438,pepper
587,535,523,476,489,214,-126,229,-146,51,373,661,294,622,438,pepper
521,643,572,435,424,148,-18,278,-187,-14,373,661,294,622,438,pepper
570,597,522,376,498,197,-64,228,-246,60,373,661,294,622,438,pepper
503,535,598,411,398,130,-126,304,-211,-40,373,661,294,622,438,pepper
585,594,538,371,418,212,-67,244,-251,-20,373,661,294,622,438,pepper
503,547,550,425,484,130,-114,256,-197,46,373,661,294,622,438,pepper
521,604,584,338,443,148,-57,290,-284,5,373,661,294,622,438,pepper
574,533,562,426,485,201,-128,268,-196,47,373,661,294,622,438,pepper
535,632,624,426,432,162,-29,330,-196,-6,373,661,294,622,438,pepper
587,629,565,375,505,214,-32,271,-247,67,373,661,294,622,438,pepper
523,585,604,396,406,150,-76,310,-226,-32,373,661,294,622,438,pepper
587,606,524,352,420,214,-55,230,-270,-18,373,661,294,622,438,pepper
494,542,558,422,474,121,-119,264,-200,36,373,661,294,622,438,pepper
505,602,620,361,428,132,-59,326,-261,-10,373,661,294,622,438,pepper
562,531,574,428,464,189,-130,280,-194,26,373,661,294,622,438,pepper
538,624,594,419,390,165,-37,300,-203,-48,373,661,294,622,438,pepper
585,603,533,387,478,212,-58,239,-235,40,373,661,294,622,438,pepper
509,559,604,408,401,136,-102,310,-214,-37,373,661,294,622,438,pepper
576,590,534,370,413,203,-71,240,-252,-25,373,661,294,622,438,pepper
500,536,544,441,466,127,-125,250,-181,28,373,661,294,622,438,pepper
526,612,577,377,433,153,-49,283,-245,-5,373,661,294,622,438,pepper
561,537,559,437,488,188,-124,265,-185,50,373,661,294,622,438,pepper
519,637,618,422,419,146,-24,324,-200,-19,373,661,294,622,438,pepper
573,624,562,399,494,200,-37,268,-223,56,373,661,294,622,438,pepper
502,568,605,420,393,129,-93,311,-202,-45,373,661,294,622,438,pepper
579,595,508,374,415,206,-66,214,-248,-23,373,661,294,622,438,pepper
498,545,535,440,479,125,-116,241,-182,41,373,661,294,622,438,pepper
512,614,597,359,431,139,-47,303,-263,-7,373,661,294,622,438,pepper
570,527,572,441,489,197,-134,278,-181,51,373,661,294,622,438,pepper
528,619,599,455,432,155,-42,305,-167,-6,373,661,294,622,438,pepper
559,612,533,406,497,186,-49,239,-216,59,373,661,294,622,438,pepper
493,562,610,415,401,120,-99,316,-207,-37,373,661,294,622,438,pepper
573,599,526,372,421,200,-62,232,-250,-17,373,661,294,622,438,pepper
476,544,538,419,478,103,-117,244,-203,40,373,661,294,622,438,pepper
487,594,603,364,425,114,-67,309,-258,-13,373,661,294,622,438,pepper
540,518,561,478,470,167,-143,267,-144,32,373,661,294,622,438,pepper
496,629,575,449,397,123,-32,281,-173,-41,373,661,294,622,438,pepper
557,621,505,390,466,184,-40,211,-232,28,373,661,294,622,438,pepper
492,558,591,444,381,119,-103,297,-178,-57,373,661,294,622,438,pepper
561,603,537,424,391,188,-58,243,-198,-47,373,661,294,622,438,pepper
471,552,552,473,462,98,-109,258,-149,24,373,661,294,622,438,pepper
477,600,593,382,431,104,-61,299,-240,-7,373,661,294,622,438,pepper
544,519,551,465,471,171,-142,257,-157,33,373,661,294,622,438,pepper
504,618,587,466,410,131,-43,293,-156,-28,373,661,294,622,438,pepper
372,618,356,674,398,-14,29,82,128,-68,386,589,274,546,466,pepper
441,637,259,604,475,55,48,-15,58,9,386,589,274,546,466,pepper
357,587,279,631,462,-29,-2,5,85,-4,386,589,274,546,466,pepper
418,638,287,568,404,32,49,13,22,-62,386,589,274,546,466,pepper
426,545,270,633,443,40,-44,-4,87,-23,386,589,274,546,466,pepper
372,639,326,623,376,-14,50,52,77,-90,386,589,274,546,466,pepper
424,654,264,622,456,38,65,-10,76,-10,386,589,274,546,466,pepper
354,590,334,668,412,-32,1,60,122,-54,386,589,274,546,466,pepper
447,631,312,587,386,61,42,38,41,-80,386,589,274,546,466,pepper
471,570,278,669,437,85,-19,4,123,-29,386,589,274,546,466,pepper
435,677,341,657,364,49,88,67,111,-102,386,589,274,546,466,pepper
450,654,269,615,478,64,65,-5,69,12,386,589,274,546,466,pepper
334,606,323,644,443,-52,17,49,98,-23,386,589,274,546,466,pepper
428,654,302,584,411,42,65,28,38,-55,386,589,274,546,466,pepper
433,552,251,673,471,47,-37,-23,127,5,386,589,274,546,466,pepper
385,646,287,653,385,-1,57,13,107,-81,386,589,274,546,466,pepper
454,644,241,591,465,68,55,-33,45,-1,386,589,274,546,466,pepper
357,602,329,615,431,-29,13,55,69,-35,386,589,274,546,466,pepper
432,656,321,553,390,46,67,47,7,-76,386,589,274,546,466,pepper
441,565,277,653,469,55,-24,3,107,3,386,589,274,546,466,pepper
373,638,310,643,417,-13,49,36,97,-49,386,589,274,546,466,pepper
420,621,249,584,491,34,32,-25,38,25,386,589,274,546,466,pepper
329,564,317,609,447,-57,-25,43,63,-19,386,589,274,546,466,pepper
403,627,318,535,388,17,38,44,-11,-78,386,589,274,546,466,pepper
422,542,260,623,429,36,-47,-14,77,-37,386,589,274,546,466,pepper
361,594,310,630,343,-25,5,36,84,-123,386,589,274,546,466,pepper
458,614,271,567,412,72,25,-3,21,-54,386,589,274,546,466,pepper
395,608,323,600,385,9,19,49,54,-81,386,589,274,546,466,pepper
459,664,322,531,388,73,75,48,-15,-78,386,589,274,546,466,pepper
456,548,269,609,459,70,-41,-5,63,-7,386,589,274,546,466,pepper
387,640,317,613,357,1,51,43,67,-109,386,589,274,546,466,pepper
480,649,259,568,469,94,60,-15,22,3,386,589,274,546,466,pepper
358,583,318,625,439,-28,-6,44,79,-27,386,589,274,546,466,pepper
419,685,326,542,364,33,96,52,-4,-102,386,589,274,546,466,pepper
450,569,275,605,439,64,-20,1,59,-27,386,589,274,546,466,pepper
363,625,355,628,333,-23,36,81,82,-133,386,589,274,546,466,pepper
447,649,262,580,442,61,60,-12,34,-24,386,589,274,546,466,pepper
311,554,267,653,452,-75,-35,-7,107,-14,386,589,274,546,466,pepper
357,645,292,552,378,-29,56,18,6,-88,386,589,274,546,466,pepper
431,516,233,592,467,45,-73,-41,46,1,386,589,274,546,466,pepper
362,552,303,652,341,-24,-37,29,106,-125,386,589,274,546,466,pepper
484,629,217,590,411,98,40,-57,44,-55,386,589,274,546,466,pepper
363,556,241,657,453,-23,-33,-33,111,-13,386,589,274,546,466,pepper
360,670,311,565,377,-26,81,37,19,-89,386,589,274,546,466,pepper
444,563,260,582,491,58,-26,-14,36,25,386,589,274,546,466,pepper
341,557,342,649,366,-45,-32,68,103,-100,386,589,274,546,466,pepper
489,652,269,572,367,103,63,-5,26,-99,386,589,274,546,466,pepper
457,565,236,687,435,71,-24,-38,141,-31,386,589,274,546,466,pepper
384,692,305,646,335,-2,103,31,100,-131,386,589,274,546,466,pepper
459,637,226,563,493,73,48,-48,17,27,386,589,274,546,466,pepper
337,549,298,613,449,-49,-40,24,67,-17,386,589,274,546,466,pepper
442,651,292,536,383,56,62,18,-10,-83,386,589,274,546,466,pepper
479,530,231,627,462,93,-59,-43,81,-4,386,589,274,546,466,pepper
391,599,300,659,328,5,10,26,113,-138,386,589,274,546,466,pepper
488,636,208,588,424,102,47,-66,42,-42,386,589,274,546,466,pepper
365,551,247,641,454,-21,-38,-27,95,-12,386,589,274,546,466,pepper
379,676,296,558,373,-7,87,22,12,-93,386,589,274,546,466,pepper
446,577,244,583,468,60,-12,-30,37,2,386,589,274,546,466,pepper
337,582,329,649,337,-49,-7,55,103,-129,386,589,274,546,466,pepper
485,666,276,592,361,99,77,2,46,-105,386,589,274,546,466,pepper
445,556,256,703,436,59,-33,-18,157,-30,386,589,274,546,466,pepper
352,687,307,644,324,-34,98,33,98,-142,386,589,274,546,466,pepper
454,655,238,572,484,68,66,-36,26,18,386,589,274,546,466,pepper
354,561,324,631,467,-32,-28,50,85,1,386,589,274,546,466,pepper
433,652,336,551,386,47,63,62,5,-80,386,589,274,546,466,pepper
455,524,260,629,482,69,-65,-14,83,16,386,589,274,546,466,pepper
362,581,318,657,348,-24,-8,44,111,-118,386,589,274,546,466,pepper
489,656,233,596,410,103,67,-41,50,-56,386,589,274,546,466,pepper
376,558,248,683,465,-10,-31,-26,137,-1,386,589,274,546,466,pepper
358,695,313,590,353,-28,106,39,44,-113,386,589,274,546,466,pepper
461,636,240,549,508,75,47,-34,3,42,386,589,274,546,466,pepper
337,570,338,628,436,-49,-19,64,82,-30,386,589,274,546,466,pepper
432,673,317,547,370,46,84,43,1,-96,386,589,274,546,466,pepper
448,533,250,628,458,62,-56,-24,82,-8,386,589,274,546,466,pepper
358,594,319,639,334,-28,5,45,93,-132,386,589,274,546,466,pepper
501,640,214,572,426,115,51,-60,26,-40,386,589,274,546,466,pepper
400,560,242,666,442,14,-29,-32,120,-24,386,589,274,546,466,pepper
368,710,302,581,339,-18,121,28,35,-127,386,589,274,546,466,pepper
475,617,235,564,468,89,28,-39,18,2,386,589,274,546,466,pepper
369,572,353,628,373,-17,-17,79,82,-93,386,589,274,546,466,pepper
463,650,326,553,350,77,61,52,7,-116,386,589,274,546,466,pepper
457,513,251,640,445,71,-76,-23,94,-21,386,589,274,546,466,pepper
367,615,326,622,329,-19,26,52,76,-137,386,589,274,546,466,pepper
495,647,238,539,439,109,58,-36,-7,-27,386,589,274,546,466,pepper
372,545,258,620,458,-14,-44,-16,74,-8,386,589,274,546,466,pepper
377,662,311,542,376,-9,73,37,-4,-90,386,589,274,546,466,pepper
472,558,241,563,500,86,-31,-33,17,34,386,589,274,546,466,pepper
363,545,357,610,383,-23,-44,83,64,-83,386,589,274,546,466,pepper
491,661,328,537,376,105,72,54,-9,-90,386,589,274,546,466,pepper
468,553,248,668,480,82,-36,-26,122,14,386,589,274,546,466,pepper
375,658,327,658,341,-11,69,53,112,-125,386,589,274,546,466,pepper
493,662,235,583,442,107,73,-39,37,-24,386,589,274,546,466,pepper
358,563,282,663,468,-28,-26,8,117,2,386,589,274,546,466,pepper
374,694,346,562,376,-12,105,72,16,-90,386,589,274,546,466,pepper
613,634,197,478,520,227,45,-77,-68,54,386,589,274,546,466,pepper
519,405,194,615,582,133,-184,-80,69,116,386,589,274,546,466,pepper
348,505,326,644,376,-38,-84,52,98,-90,386,589,274,546,466,pepper
481,652,266,564,369,95,63,-8,18,-97,386,589,274,546,466,pepper
452,536,237,685,446,66,-53,-37,139,-20,386,589,274,546,466,pepper
372,651,314,645,341,-14,62,40,99,-125,386,589,274,546,466,pepper
487,648,244,555,498,101,59,-30,9,32,386,589,274,546,466,pepper
359,546,425,572,469,-27,-43,151,26,3,386,589,274,546,466,pepper
452,662,513,350,372,66,73,239,-196,-94,386,589,274,546,466,pepper
581,512,432,357,493,195,-77,158,-189,27,386,589,274,546,466,pepper
490,517,578,424,349,104,-72,304,-122,-117,386,589,274,546,466,pepper
663,624,521,298,368,277,35,247,-248,-98,386,589,274,546,466,pepper
642,485,500,408,473,256,-104,226,-138,7,386,589,274,546,466,pepper
562,602,603,374,349,176,13,329,-172,-117,386,589,274,546,466,pepper
666,605,512,295,466,280,16,238,-251,0,386,589,274,546,466,pepper
526,508,583,393,442,140,-81,309,-153,-24,386,589,274,546,466,pepper
569,623,595,279,346,183,34,321,-267,-120,386,589,274,546,466,pepper
644,478,526,347,475,258,-111,252,-199,9,386,589,274,546,466,pepper
529,460,677,450,345,143,-129,403,-96,-121,386,589,274,546,466,pepper
681,585,603,354,358,295,-4,329,-192,-108,386,589,274,546,466,pepper
656,464,542,482,456,270,-125,268,-64,-10,386,589,274,546,466,pepper
570,575,628,445,341,184,-14,354,-101,-125,386,589,274,546,466,pepper
674,593,525,360,456,288,4,251,-186,-10,386,589,274,546,466,pepper
526,496,596,443,433,140,-93,322,-103,-33,386,589,274,546,466,pepper
561,613,612,327,348,175,24,338,-219,-118,386,589,274,546,466,pepper
649,475,537,379,472,263,-114,263,-167,6,386,589,274,546,466,pepper
532,455,673,441,342,146,-134,399,-105,-124,386,589,274,546,466,pepper
668,580,591,330,346,282,-9,317,-216,-120,386,589,274,546,466,pepper
647,473,554,437,460,261,-116,280,-109,-6,386,589,274,546,466,pepper
583,578,644,411,352,197,-11,370,-135,-114,386,589,274,546,466,pepper
683,580,539,355,472,297,-9,265,-191,6,386,589,274,546,466,pepper
518,483,616,443,465,132,-106,342,-103,-1,386,589,274,546,466,pepper
550,604,614,320,367,164,15,340,-226,-99,386,589,274,546,466,pepper
628,482,516,357,481,242,-107,242,-189,15,386,589,274,546,466,pepper
520,477,649,434,343,134,-112,375,-112,-123,386,589,274,546,466,pepper
688,587,560,347,346,302,-2,286,-199,-120,386,589,274,546,466,pepper
656,474,516,471,448,270,-115,242,-75,-18,386,589,274,546,466,pepper
565,587,590,440,346,179,-2,316,-106,-120,386,589,274,546,466,pepper
659,574,488,379,483,273,-15,214,-167,17,386,589,274,546,466,pepper
511,478,595,475,469,125,-111,321,-71,3,386,589,274,546,466,pepper
570,590,627,359,385,184,1,353,-187,-81,386,589,274,546,466,pepper
650,450,536,388,469,264,-139,262,-158,3,386,589,274,546,466,pepper
562,481,625,413,311,176,-108,351,-133,-155,386,589,274,546,466,pepper
719,572,510,342,344,333,-17,236,-204,-122,386,589,274,546,466,pepper
639,451,498,480,429,253,-138,224,-66,-37,386,589,274,546,466,pepper
546,604,615,419,329,160,15,341,-127,-137,386,589,274,546,466,pepper
657,598,527,374,490,271,9,253,-172,24,386,589,274,546,466,pepper
536,523,618,455,449,150,-66,344,-91,-17,386,589,274,546,466,pepper
609,622,617,346,357,223,33,343,-200,-109,386,589,274,546,466,pepper
657,456,533,429,470,271,-133,259,-117,4,386,589,274,546,466,pepper
544,481,651,460,323,158,-108,377,-86,-143,386,589,274,546,466,pepper
703,565,529,368,370,317,-24,255,-178,-96,386,589,274,546,466,pepper
628,456,495,507,464,242,-133,221,-39,-2,386,589,274,546,466,pepper
556,618,603,418,348,170,29,329,-128,-118,386,589,274,546,466,pepper
670,601,499,352,494,284,12,225,-194,28,386,589,274,546,466,pepper
499,501,593,456,462,113,-88,319,-90,-4,386,589,274,546,466,pepper
531,603,607,327,383,145,14,333,-219,-83,386,589,274,546,466,pepper
621,461,502,356,496,235,-128,228,-190,30,386,589,274,546,466,pepper
536,486,614,406,340,150,-103,340,-140,-126,386,589,274,546,466,pepper
696,611,528,310,365,310,22,254,-236,-101,386,589,274,546,466,pepper
644,478,478,431,477,258,-111,204,-115,11,386,589,274,546,466,pepper
549,596,578,396,346,163,7,304,-150,-120,386,589,274,546,466,pepper
683,616,462,326,474,297,27,188,-220,8,386,589,274,546,466,pepper
535,515,491,429,491,149,-74,217,-117,25,386,589,274,546,466,pepper
544,653,542,312,374,158,64,268,-234,-92,386,589,274,546,466,pepper
648,534,446,313,502,262,-55,172,-233,36,386,589,274,546,466,pepper
511,498,572,400,403,125,-91,298,-146,-63,386,589,274,546,466,pepper
622,601,560,292,380,236,12,286,-254,-86,386,589,274,546,466,pepper
637,455,493,370,477,251,-134,219,-176,11,386,589,274,546,466,pepper
537,553,588,401,327,151,-36,314,-145,-139,386,589,274,546,466,pepper
667,621,455,332,428,281,32,181,-214,-38,386,589,274,546,466,pepper
563,504,455,420,490,177,-85,181,-126,24,386,589,274,546,466,pepper
532,653,554,318,375,146,64,280,-228,-91,386,589,274,546,466,pepper
637,612,451,287,533,251,23,177,-259,67,386,589,274,546,466,pepper
493,528,538,378,474,107,-61,264,-168,8,386,589,274,546,466,pepper
573,626,557,258,383,187,37,283,-288,-83,386,589,274,546,466,pepper
645,464,480,330,479,259,-125,206,-216,13,386,589,274,546,466,pepper
531,498,611,397,318,145,-91,337,-149,-148,386,589,274,546,466,pepper
683,635,539,284,367,297,46,265,-262,-99,386,589,274,546,466,pepper
635,499,491,389,490,249,-90,217,-157,24,386,589,274,546,466,pepper
536,594,586,378,358,150,5,312,-168,-108,386,589,274,546,466,pepper
650,610,450,305,479,264,21,176,-241,13,386,589,274,546,466,pepper
499,509,484,376,495,113,-80,210,-170,29,386,589,274,546,466,pepper
535,644,560,262,395,149,55,286,-284,-71,386,589,274,546,466,pepper
644,528,453,315,538,258,-61,179,-231,72,386,589,274,546,466,pepper
500,491,560,408,418,114,-98,286,-138,-48,386,589,274,546,466,pepper
618,599,536,308,376,232,10,262,-238,-90,386,589,274,546,466,pepper
628,467,469,418,472,242,-122,195,-128,6,386,589,274,546,466,pepper
525,575,557,414,326,139,-14,283,-132,-140,386,589,274,546,466,pepper
657,631,436,320,439,271,42,162,-226,-27,386,589,274,546,466,pepper
540,512,478,408,481,154,-77,204,-138,15,386,589,274,546,466,pepper
501,686,564,310,363,115,97,290,-236,-103,386,589,274,546,466,pepper
596,628,450,295,545,210,39,176,-251,79,386,589,274,546,466,pepper
454,533,550,392,480,68,-56,276,-154,14,386,589,274,546,466,pepper
565,645,559,277,397,179,56,285,-269,-69,386,589,274,546,466,pepper
605,471,494,360,508,219,-118,220,-186,42,386,589,274,546,466,pepper
508,511,600,409,337,122,-78,326,-137,-129,386,589,274,546,466,pepper
683,595,505,303,389,297,6,231,-243,-77,386,589,274,546,466,pepper
579,478,507,420,485,193,-111,233,-126,19,386,589,274,546,466,pepper
493,645,584,362,367,107,56,310,-184,-99,386,589,274,546,466,pepper
618,613,454,299,517,232,24,180,-247,51,386,589,274,546,466,pepper
461,524,544,407,488,75,-65,270,-139,22,386,589,274,546,466,pepper
506,667,577,295,397,120,78,303,-251,-69,386,589,274,546,466,pepper
589,521,479,334,515,203,-68,205,-212,49,386,589,274,546,466,pepper
468,515,581,412,364,82,-74,307,-134,-102,386,589,274,546,466,pepper
625,633,496,306,390,239,44,222,-240,-76,386,589,274,546,466,pepper
599,500,432,410,500,213,-89,158,-136,34,386,589,274,546,466,pepper
515,613,528,407,354,129,24,254,-139,-112,386,589,274,546,466,pepper
647,628,419,339,484,261,39,145,-207,18,386,589,274,546,466,pepper
486,519,485,410,512,100,-70,211,-136,46,386,589,274,546,466,pepper
493,658,571,299,414,107,69,297,-247,-52,386,589,274,546,466,pepper
599,549,506,364,540,213,-40,232,-182,74,386,589,274,546,466,pepper
475,525,662,459,411,89,-64,388,-87,-55,386,589,274,546,466,pepper
608,622,607,337,386,222,33,333,-209,-80,386,589,274,546,466,pepper
596,485,515,461,490,210,-104,241,-85,24,386,589,274,546,466,pepper
499,599,597,464,352,113,10,323,-82,-114,386,589,274,546,466,pepper
649,642,460,379,470,263,53,186,-167,4,386,589,274,546,466,pepper
514,525,519,491,507,128,-64,245,-55,41,386,589,274,546,466,pepper
487,692,584,360,388,101,103,310,-186,-78,386,589,274,546,466,pepper
600,631,463,342,554,214,42,189,-204,88,386,589,274,546,466,pepper
447,546,618,475,473,61,-43,344,-71,7,386,589,274,546,466,pepper
559,649,626,378,399,173,60,352,-168,-67,386,589,274,546,466,pepper
598,480,539,454,514,212,-109,265,-92,48,386,589,274,546,466,pepper
487,533,630,462,350,101,-56,356,-84,-116,386,589,274,546,466,pepper
661,621,480,373,399,275,32,206,-173,-67,386,589,274,546,466,pepper
558,498,476,554,469,172,-91,202,8,3,386,589,274,546,466,pepper
472,655,622,491,345,86,66,348,-55,-121,386,589,274,546,466,pepper
587,644,515,410,521,201,55,241,-136,55,386,589,274,546,466,pepper
431,557,609,511,489,45,-32,335,-35,23,386,589,274,546,466,pepper
505,661,630,408,394,119,72,356,-138,-72,386,589,274,546,466,pepper
594,509,526,466,508,208,-80,252,-80,42,386,589,274,546,466,pepper
471,528,657,505,358,85,-61,383,-41,-108,386,589,274,546,466,pepper
621,622,542,406,397,235,33,268,-140,-69,386,589,274,546,466,pepper
574,502,512,539,488,188,-87,238,-7,22,386,589,274,546,466,pepper
484,647,606,479,370,98,58,332,-67,-96,386,589,274,546,466,pepper
590,626,462,413,522,204,37,188,-133,56,386,589,274,546,466,pepper
421,526,560,509,492,35,-63,286,-37,26,386,589,274,546,466,pepper
463,675,601,356,394,77,86,327,-190,-72,386,589,274,546,466,pepper
557,532,505,400,533,171,-57,231,-146,67,386,589,274,546,466,pepper
435,519,646,500,381,49,-70,372,-46,-85,386,589,274,546,466,pepper
585,652,566,410,385,199,63,292,-136,-81,386,589,274,546,466,pepper
558,526,497,536,526,172,-63,223,-10,60,386,589,274,546,466,pepper
473,625,603,489,395,87,36,329,-57,-71,386,589,274,546,466,pepper
586,632,481,399,487,200,43,207,-147,21,386,589,274,546,466,pepper
433,515,543,502,500,47,-74,269,-44,34,386,589,274,546,466,pepper
458,643,588,356,412,72,54,314,-190,-54,386,589,274,546,466,pepper
559,540,503,391,530,173,-49,229,-155,64,386,589,274,546,466,pepper
437,525,678,482,392,51,-64,404,-64,-74,386,589,274,546,466,pepper
575,631,603,377,387,189,42,329,-169,-79,386,589,274,546,466,pepper
556,498,497,507,506,170,-91,223,-39,40,386,589,274,546,466,pepper
463,620,591,501,370,77,31,317,-45,-96,386,589,274,546,466,pepper
602,644,470,417,465,216,55,196,-129,-1,386,589,274,546,466,pepper
447,529,529,505,465,61,-60,255,-41,-1,386,589,274,546,466,pepper
442,667,600,358,358,56,78,326,-188,-108,386,589,274,546,466,pepper
578,565,470,352,513,192,-24,196,-194,47,386,589,274,546,466,pepper
447,533,574,468,417,61,-56,300,-78,-49,386,589,274,546,466,pepper
246,453,112,346,303,40,-23,12,-111,31,206,476,100,457,272,pepperPapaya
241,446,124,330,284,35,-30,24,-127,12,206,476,100,457,272,pepperPapaya
246,428,122,323,307,40,-48,22,-134,35,206,476,100,457,272,pepperPapaya
260,445,111,337,312,54,-31,11,-120,40,206,476,100,457,272,pepperPapaya
287,447,103,330,323,81,-29,3,-127,51,206,476,100,457,272,pepperPapaya
265,427,100,330,288,59,-49,0,-127,16,206,476,100,457,272,pepperPapaya
252,453,100,333,302,46,-23,0,-124,30,206,476,100,457,272,pepperPapaya
242,462,94,338,288,36,-14,-6,-119,16,206,476,100,457,272,pepperPapaya
256,459,96,343,274,50,-17,-4,-114,2,206,476,100,457,272,pepperPapaya
255,438,101,362,267,49,-38,1,-95,-5,206,476,100,457,272,pepperPapaya
269,441,99,362,286,63,-35,-1,-95,14,206,476,100,457,272,pepperPapaya
261,445,102,341,314,55,-31,2,-116,42,206,476,100,457,272,pepperPapaya
264,449,92,328,302,58,-27,-8,-129,30,206,476,100,457,272,pepperPapaya
259,429,89,335,288,53,-47,-11,-122,16,206,476,100,457,272,pepperPapaya
